,ID,Age,Mass,Ext,Z,FUV,NUV,U,B,V,R,I,J,H,K,F275W,F336W,F475W,F814W,F110W,F160W,u_CFHT,g_CFHT,r_CFHT,i_CFHT,z_CFHT,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,J_2MASS,H_2MASS,Ks_2MASS,a_BATC,b_BATC,c_BATC,d_BATC,e_BATC,f_BATC,g_BATC,h_BATC,i_BATC,j_BATC,k_BATC,m_BATC,n_BATC,o_BATC,p_BATC,t_BATC,IRAC36,IRAC45,IRAC58,IRAC80,mip24,mip70,mip160,Mass_present
879,880.0,8.0,4.028905719606744,0.0,0.019,-7.932438231100591,-7.674366209524636,-7.281108896626015,-7.03817461742644,-7.268908809192723,-7.4957761202026685,-7.736439950632532,-8.174164865267617,-8.603156382533442,-8.66666737145916,-7.58698951418154,-7.49317736402493,-7.136215680935422,-7.752850929698525,-8.085687873619353,-8.543450166027919,-6.800054226580299,-7.252755165397663,-7.327522440520738,-7.328828989715836,-7.326264271816358,-6.432234026096523,-7.204998362661254,-7.295736101750707,-7.301726490960114,-7.298344048726589,-8.226223293546381,-8.63074444707911,-8.71176770578048,-6.315932821875196,-6.966806743818738,-7.167237684261158,-7.256692079971778,-7.26060794972565,-7.274839186625278,-7.327640500948993,-7.3332135195110055,-7.329040092727181,-7.334153188973021,-7.340126293192498,-7.32346798869178,-7.295484155198856,-7.337364363681081,-7.345863352430172,-7.299936009089936,-8.752740060861568,-8.6791179662443,-8.704658026059096,-8.75913849456283,-8.775880298290943,-8.792645857917387,-8.776137874140915,3.8660162481451152
880,881.0,8.0,3.9955002427679718,0.0,0.019,-8.171435227423295,-7.889438448389394,-7.425722406791563,-7.125563885984211,-7.314198004631692,-7.528553274416039,-7.768633079389651,-8.23514230980894,-8.710407571391364,-8.784441378472717,-7.792049332926878,-7.660063964561427,-7.2052235083194685,-7.78488063638311,-8.139697758696515,-8.637049005264252,-6.926044175023406,-7.317646420104787,-7.361247160957449,-7.359200900563674,-7.361836374515805,-6.581369598120148,-7.275249959632319,-7.330051844750236,-7.33167998686601,-7.334527394949251,-8.287307819617716,-8.738628617867619,-8.833089367139403,-6.481822216612932,-7.090476312428626,-7.263962778370376,-7.330530272187343,-7.319431519674273,-7.324715549813048,-7.365634851718202,-7.36792798826256,-7.359388454074179,-7.362885417871922,-7.372176289590502,-7.353313565634178,-7.3303820013362975,-7.373517527905012,-7.384512634115142,-7.331091626813576,-8.880191504305468,-8.792569732801145,-8.822804495843041,-8.881797015686303,-8.904369702082096,-8.92208675376808,-8.908468573283876,3.8763625674184663
881,882.0,8.0,4.017142802836102,0.0,0.019,-8.115336155023758,-7.832327397409462,-7.351735345850853,-7.046290645950948,-7.254478075917346,-7.516937447084437,-7.84690019758259,-8.504721038058195,-9.134208675348242,-9.246755184764725,-7.732910940433312,-7.590410011927434,-7.128763492186047,-7.862277243685229,-8.376404099661222,-9.022208603808403,-6.849689705729034,-7.242547302974863,-7.3315557194440695,-7.414800799113481,-7.482445448842459,-6.5075237276245765,-7.197409264983776,-7.297362263319491,-7.376618407703184,-7.460077198079858,-8.557164379955415,-9.164240765848055,-9.304677261545738,-6.4118495714867985,-7.014318706282729,-7.182642299654561,-7.2504136226505,-7.240963956081873,-7.256462773959884,-7.316745813504601,-7.329538465292192,-7.352674534607759,-7.380675779087644,-7.439871744273917,-7.427651705342969,-7.423424963009455,-7.516941776820454,-7.547673888888557,-7.32490859730846,-9.371478097836466,-9.24211445710584,-9.296603194310405,-9.371001125178779,-9.357673763928107,-9.388705752831774,-9.388654895041455,3.869758626539456
882,883.0,8.0,4.00136663873575,0.0,0.019,-8.14567572777953,-7.8635102175745795,-7.370479867504477,-7.021105612771259,-7.094933892531063,-7.21577043313191,-7.355797754518658,-7.6515626346053285,-8.005116427217072,-8.0544285706258,-7.763404925767094,-7.612108374864247,-7.061917419328731,-7.375375613108374,-7.5915072110518835,-7.958651873011946,-6.863731833717366,-7.1636558032646445,-7.067913479294955,-6.968247892180345,-6.912407586529044,-6.525316356921893,-7.135982521370115,-7.042627346025231,-6.951284639917703,-6.88142994314994,-7.7034372033399645,-8.03186404850694,-8.098000723170376,-6.433399146285337,-7.034198619804618,-7.1820093610610485,-7.20443329974996,-7.1530410032951295,-7.132041199789622,-7.1099390825551865,-7.086870828780852,-7.0262363213959205,-7.013104198158296,-6.983053018461268,-6.94087121428976,-6.8953162906186085,-6.914586750400095,-6.907151591651991,-6.997733662313448,-8.129788766383413,-8.066350111056735,-8.0862508341507,-8.134002172496333,-8.145635481789881,-8.172801413481087,-8.144721394306087,3.8748669622359837
883,884.0,8.0,3.985992698931884,0.0,0.019,-8.082096167207562,-7.80800263638005,-7.335731555394151,-7.018590793096151,-7.167604935234224,-7.36320639450958,-7.599406107805843,-8.086312108693846,-8.597211047367493,-8.682725190349084,-7.711025624548914,-7.570638008228138,-7.083061507240965,-7.616038455845066,-7.987159634875534,-8.513074350651502,-6.835195496532468,-7.191576386423892,-7.197387530701624,-7.189015313899889,-7.1955912062909375,-6.489614065403368,-7.154256314104325,-7.167385795662936,-7.161360072990162,-7.168831571567767,-8.138557871671676,-8.625956918373806,-8.734578322055352,-6.392121249978934,-7.00459302685728,-7.165736462865681,-7.2144759647629435,-7.187056764269424,-7.185342282665982,-7.209273233333774,-7.206005304865407,-7.188771967511504,-7.19362578812378,-7.205990449392919,-7.182428269098089,-7.160501552546239,-7.210869723425274,-7.22365953617644,-7.160838448541775,-8.787209514117187,-8.68525168485884,-8.724056545602163,-8.786651947491048,-8.79930512497536,-8.824734940996894,-8.813482770119348,3.8706617584746983
884,885.0,8.0,4.021883006525136,0.0,0.019,-8.123174574527951,-7.840820305535815,-7.356101723131219,-7.025851519257035,-7.153296195500337,-7.3212651188696025,-7.515008985376198,-7.909174909882334,-8.339513052053999,-8.405510415514035,-7.741385455058323,-7.596177117258556,-7.084270983648771,-7.5326589648038125,-7.8280366000809245,-8.275725947276559,-6.851175100354242,-7.190946573652983,-7.1633211490961894,-7.115352040370054,-7.091791854553842,-6.511821455636955,-7.156496218282494,-7.134982465570497,-7.092668148630467,-7.062922832840474,-7.96121591050611,-8.367281328583037,-8.452689275687712,-6.417608697806472,-7.018281136313629,-7.176524936409661,-7.2187988760652235,-7.186090348612858,-7.177498933138796,-7.186258873563212,-7.175929899224789,-7.142166291298263,-7.137904756898685,-7.129277275595135,-7.099989448233607,-7.066562115567089,-7.099459921280294,-7.102531697841777,-7.113954944082835,-8.494529803583697,-8.414411430693352,-8.441687027213872,-8.496151324277381,-8.516186759723055,-8.537962223775994,-8.518376504245685,3.8689652558539227
885,886.0,8.0,4.004125181607236,0.0,0.019,-7.8971061515954135,-7.632401250524451,-7.169425533641867,-6.848972577490291,-6.942427973533456,-7.081109199146631,-7.243051830775643,-7.589598952948988,-7.983143113453705,-8.039672431744245,-7.537290857305012,-7.397757641565908,-6.896039335050826,-7.262088719206372,-7.518846520841107,-7.9269452741168855,-6.674490261635904,-6.999602591524267,-6.929278674377449,-6.849933655372813,-6.810188389617675,-6.319250120332448,-6.969381956753762,-6.902697915228215,-6.830565968343039,-6.780341594415921,-7.641687339204779,-8.010590659762643,-8.085673004010802,-6.219253041634226,-6.851286156780841,-7.006296193789203,-7.03644754448524,-6.9898368105775095,-6.974778265891487,-6.9641415700681275,-6.946108875032531,-6.895405655186576,-6.885380773330196,-6.864912453029797,-6.825590876646911,-6.7893891659206185,-6.814266460302277,-6.813346234534804,-6.864744521365404,-8.123363960241356,-8.050020572748341,-8.072486762292542,-8.128728643437956,-8.141590359183606,-8.168971712303323,-8.141386581748488,3.866150235569815
886,887.0,8.0,4.009358234846383,0.0,0.019,-8.04138102632122,-7.765062883486382,-7.292884430417354,-7.006589387294213,-7.256811364566386,-7.564541466018144,-7.962502888144105,-8.758510983712604,-9.458790940281887,-9.582261092983359,-7.667263266169185,-7.5276471030564736,-7.1022937931324766,-7.979919730419947,-8.611308058461752,-9.330115990193345,-6.795324772542539,-7.219937657576825,-7.364232406176634,-7.515178330725081,-7.632749144024022,-6.447271884307271,-7.1690932633995335,-7.326881413004315,-7.469489786027621,-7.61483914273155,-8.811120853477957,-9.4898460893874,-9.643859338523615,-6.3491052306998945,-6.960817641548611,-7.134622650718367,-7.2164609766651955,-7.220466144756755,-7.248565945458859,-7.331512406112295,-7.354496007092334,-7.406165336595776,-7.453015495399563,-7.552172941278394,-7.538210212299363,-7.5460093343362,-7.69293269010223,-7.738431935806585,-7.373958595145752,-9.717949418331756,-9.58066292123282,-9.641076201880853,-9.736279980239852,-9.646745214313304,-9.685959693364858,-9.693253084948442,3.867915080653355
887,888.0,8.0,4.027455059314673,0.0,0.019,-8.173232490146177,-7.893708952856575,-7.431523297386324,-7.13290616123224,-7.322373007647781,-7.536150811787158,-7.773519623390557,-8.233243748854736,-8.699709959730841,-8.77016298002745,-7.796706242736922,-7.665045173569004,-7.2129852791846405,-7.789806710811016,-8.13909403111034,-8.628912229363673,-6.932423910959776,-7.325477983597778,-7.369291866322546,-7.3649548029603,-7.365426292372148,-6.586908842823721,-7.28300892210175,-7.338160451971724,-7.33775561955614,-7.337921106609302,-8.28543275068921,-8.727818897374036,-8.81808313347183,-6.486807841355763,-7.097184587390394,-7.270944426261348,-7.338186695047022,-7.327676132640501,-7.332936656804845,-7.373847077791802,-7.376147361156847,-7.367192153256191,-7.369849122180614,-7.377338457946991,-7.357815078973804,-7.334868649782372,-7.376310291090294,-7.386508126288355,-7.338583637778854,-8.863493994291607,-8.779923692173874,-8.807893456118105,-8.867095333611537,-8.886959464604683,-8.904974427998424,-8.890368839388609,3.872256931454614
888,889.0,8.0,3.996454988734009,0.0,0.019,-7.909050057139243,-7.642216879368408,-7.182886179012153,-6.903983870470631,-7.131599227511289,-7.390249468985472,-7.683138999331139,-8.255421170594685,-8.810726322077933,-8.898576297541865,-7.546951097486207,-7.413560316568609,-6.994309173208738,-7.697732586023436,-8.139497996844348,-8.718191371870365,-6.690079089097029,-7.1102234110494225,-7.212597337556304,-7.26071652592373,-7.29869100550836,-6.335328082974612,-7.0625005899138324,-7.178483091844814,-7.227124843675479,-7.273831270801233,-8.307876731301079,-8.839982601225438,-8.951710698269006,-6.23520703930887,-6.858305689630225,-7.034371225251742,-7.113790811526131,-7.112782636534134,-7.129431982378912,-7.198829637641893,-7.213467595314684,-7.229773035037677,-7.240764332783474,-7.27435291049172,-7.263147741775092,-7.259957451924171,-7.314899557347805,-7.338766589666501,-7.199495327029296,-9.00762851514606,-8.902750175403218,-8.93867773455142,-9.007206853933017,-9.034992014149832,-9.054377413970908,-9.043303830990942,3.864467073128003
889,890.0,8.0,3.998398277406001,0.0,0.019,-8.065780582064196,-7.801184213108261,-7.347137827952114,-7.024974417856655,-7.13132127525152,-7.277196545129393,-7.44423036571615,-7.784405275748427,-8.16662465426326,-8.223628084419401,-7.707790703629971,-7.57374435530447,-7.0769032562865615,-7.463063397027013,-7.715352127291509,-8.113853114990654,-6.849581538992423,-7.181599067884629,-7.1242080419799,-7.050542649969646,-7.011245443301803,-6.498458217280057,-7.149926364638745,-7.097325432672884,-7.030942869245342,-6.981411332163806,-7.836314684677488,-8.19378059442108,-8.268520697211452,-6.3953730924091445,-7.024384730167059,-7.179522456659049,-7.214405989110379,-7.174966690271449,-7.161462059133646,-7.156258515241332,-7.139934539360153,-7.0931042354094,-7.084718189638959,-7.0651041176092955,-7.029500244941598,-6.988946264563615,-7.016890548073167,-7.014041006386963,-7.064803946553358,-8.30539640663049,-8.233918524548882,-8.257532241247965,-8.308583010549992,-8.323927370516387,-8.346195720992833,-8.322738767547762,3.867389240971245
890,891.0,8.0,3.981859287017963,0.0,0.019,-8.018122695243875,-7.74239659241853,-7.271832386189367,-6.9484893859899355,-7.073691866494275,-7.2773701932156145,-7.597764019521376,-8.339283736341672,-9.028270374661552,-9.157680719236911,-7.645782850340879,-7.504816509626427,-7.004440971492992,-7.619964995852396,-8.203974391407595,-8.897801571570977,-6.772135811182045,-7.110513526722755,-7.095048253708015,-7.16484102856486,-7.2527420671761575,-6.424681445176276,-7.076239566638125,-7.06424328805433,-7.12686203615181,-7.234427862936284,-8.391708329158138,-9.059510147488945,-9.220998354821898,-6.326274097306089,-6.943607541960379,-7.102888094728371,-7.1387962342748565,-7.099756315624244,-7.098904162279264,-7.105397160895238,-7.098147001493723,-7.095331286419571,-7.136051753364061,-7.211915571320835,-7.175374707522591,-7.157231565937279,-7.324712008418968,-7.3624804667805055,-7.0624037594722235,-9.297115516319705,-9.156364243976594,-9.224550035179117,-9.32785158932704,-9.16666246783313,-9.220329784914753,-9.231737824461794,3.8626027013433992
891,892.0,8.0,3.997145866810807,0.0,0.019,-8.117240345754912,-7.833098190608505,-7.356167306709276,-7.054811058158453,-7.259528876521273,-7.494270641688612,-7.759594806011156,-8.276641881152813,-8.793693865579085,-8.875186861348523,-7.7336485713147844,-7.593986008835127,-7.138516765608638,-7.775104346931561,-8.171318928631875,-8.710399807420192,-6.85457199925386,-7.252398409552311,-7.322087065921381,-7.3440501250731405,-7.363423038392681,-6.512450531143169,-7.207811811395479,-7.289573477567193,-7.3136382045699175,-7.337157967891623,-8.328909976845082,-8.822351396332548,-8.925810420281074,-6.415589918400323,-7.0178409810916245,-7.189838421067126,-7.261142617261997,-7.254802227442144,-7.264289225961993,-7.318044534227557,-7.325927735121981,-7.329179592081103,-7.336453797911843,-7.35709103280708,-7.342994763424625,-7.328226473623491,-7.377673083850883,-7.394325303983802,-7.300748183800292,-8.977278173886505,-8.88139024250503,-8.914785771330848,-8.977192578607289,-9.003692920132446,-9.02271289834485,-9.009949642055712,3.8648748000111186
892,893.0,8.0,3.9905492885938827,0.0,0.019,-8.288522199145056,-8.000640322008218,-7.481137916621035,-7.104484613253089,-7.162336420830351,-7.2831679688607895,-7.431357647966223,-7.768172388882918,-8.176526883794667,-8.237813384896976,-7.897322097353675,-7.7299144626578205,-7.137574577635759,-7.450568815387278,-7.6980284072589065,-8.114971249572395,-6.965769034394109,-7.237611598735586,-7.134367460640595,-7.040297227274364,-6.994283804001854,-6.637487157100602,-7.212053365983517,-7.108950002396987,-7.022198007222903,-6.964218781972884,-7.8200654304136785,-8.204197724081567,-8.285084664467567,-6.550759505795648,-7.136457635458652,-7.267817659658183,-7.280639884857289,-7.224892202537615,-7.199905568252695,-7.175835497035042,-7.152803123302343,-7.093964291720306,-7.0804813497019445,-7.056266061518983,-7.014093352936236,-6.97493884524863,-6.99748595667804,-6.993607584475118,-7.066788617166171,-8.324443350892306,-8.244715887553793,-8.270014454584585,-8.325126856257846,-8.342628618912668,-8.367125736032962,-8.343434158890947,3.8723040769682227
893,894.0,8.0,4.006706802427364,0.0,0.019,-8.115752585424067,-7.8289097675464845,-7.334052604125139,-6.997214276159841,-7.108930447473015,-7.2612620888389,-7.435101589646455,-7.791068426891109,-8.18540310280083,-8.242251267836473,-7.727497575593393,-7.577322078301706,-7.050600288415071,-7.453432274258287,-7.717742791576275,-8.130284778899386,-6.827821643237646,-7.155804108237357,-7.106931153312068,-7.040205946462046,-7.003917325866967,-6.489976167241867,-7.123417208336934,-7.079625308202645,-7.019708675073087,-6.974224953034013,-7.843021285399015,-8.212743725249629,-8.28757498110429,-6.398690593582827,-6.9948508979707755,-7.150710571866611,-7.187561324728389,-7.149416297685822,-7.137346604240275,-7.1362118738346485,-7.121834485782711,-7.078984686427585,-7.07114298746763,-7.054299874455791,-7.019725545478486,-6.982266923446996,-7.008657601186262,-7.0079406863790625,-7.050295063003334,-8.325055753854437,-8.25305232537369,-8.275758765666048,-8.329852896031252,-8.343533077550859,-8.36599091728864,-8.342987414549262,3.872852495722078
894,895.0,8.0,3.9939031610263793,0.0,0.019,-8.125128053384044,-7.843062622950391,-7.368908573986923,-7.054075679822215,-7.218246206495155,-7.442585955037071,-7.742505036847383,-8.366252253919365,-8.985627170203117,-9.101257761706766,-7.744790565313092,-7.606097439067026,-7.123013088228464,-7.759500418005379,-8.244548548699749,-8.873812643579273,-6.867198139692365,-7.232884117379374,-7.263698323555646,-7.316483329482169,-7.369833533768938,-6.524421333996808,-7.193409569995649,-7.232018511808748,-7.281580475702844,-7.346846205821391,-8.41858012189144,-9.015507802488516,-9.159378828716845,-6.4276873457354,-7.0331343025476345,-7.200104660235836,-7.252312776270198,-7.227022706253741,-7.232589029274672,-7.264644253908864,-7.266332497941848,-7.269302533839239,-7.295754982022373,-7.344760124048792,-7.325406504827545,-7.30982403462898,-7.407136988149755,-7.432996861331208,-7.241793239858505,-9.226520673136973,-9.095023824486448,-9.153827698046625,-9.226893090137509,-9.19576068415311,-9.232452064437297,-9.233960186413315,3.8725651009217557
895,896.0,8.0,4.003526593209484,0.0,0.019,-8.062565906810415,-7.779779448529956,-7.291314881140366,-6.960697291545486,-7.076224416162421,-7.233640814040902,-7.4155705704284145,-7.791583590161968,-8.207332991883625,-8.268956679831696,-7.679546000501656,-7.532298896477922,-7.015232659591176,-7.433688026549895,-7.714203404468179,-8.146896756158814,-6.787543255318034,-7.1208317863582336,-7.077940602744413,-7.018544563083125,-6.988299251385211,-6.446373154260854,-7.087842932339562,-7.050238232202865,-6.997067226874992,-6.959013241860839,-7.84363280163312,-8.234933592041122,-8.31538298681645,-6.353701528537168,-6.955566595120411,-7.113857291527026,-7.152093930235939,-7.114151845585558,-7.103370847378637,-7.10517442590953,-7.092115926157238,-7.05230505836532,-7.0458656467244545,-7.032626855772436,-6.999801297311352,-6.965229336192374,-6.994332445634325,-6.995911299468602,-7.023047793071364,-8.355083981746441,-8.279006318844718,-8.303594864081767,-8.358549942690717,-8.37557184092574,-8.399171962839006,-8.376254354819196,3.8707740822217556
896,897.0,8.0,4.004971678707195,0.0,0.019,-8.106631724219648,-7.825648717182695,-7.3416171719634775,-7.0100218958672365,-7.1372783668953375,-7.312328012008602,-7.522233112149656,-7.959055718417217,-8.434707996498524,-8.51346160894319,-7.726534247196674,-7.580686720289469,-7.067441012054849,-7.539497609391269,-7.869322239094814,-8.358543901619234,-6.836839916811371,-7.174027870010546,-7.151637282503973,-7.118072417904876,-7.1073958308804315,-6.496838258625829,-7.139509008841509,-7.122902131597578,-7.093267861545249,-7.07947879911252,-8.011162778878735,-8.46309109673324,-8.563069971258502,-6.40209389131635,-7.00514376801879,-7.1612713798909216,-7.201862063715547,-7.168134081586065,-7.160234836166994,-7.171695054472909,-7.163085525017624,-7.134134210190755,-7.133261918284322,-7.133308110433001,-7.1068690157265655,-7.077756578336167,-7.118878958621577,-7.126128699177412,-7.106276351456704,-8.611621203136954,-8.518354547301277,-8.552082443118813,-8.608967930385743,-8.632748299177367,-8.6569534924346,-8.641238197883393,3.8683334437194627
897,898.0,8.0,3.9801981689564903,0.0,0.019,-8.092043239838201,-7.809685465219296,-7.353860134761597,-7.059221530310617,-7.24545061006579,-7.445496875110269,-7.662485299783095,-8.067296107212833,-8.480744037822385,-8.542356292053944,-7.712896520267607,-7.587905522452246,-7.140301439489626,-7.679275766568664,-7.9846870180783425,-8.424008705785223,-6.855202185672167,-7.252547911295535,-7.282242079317417,-7.259555571040615,-7.2435868541954225,-6.510431142255431,-7.210652956210815,-7.252022037674167,-7.23490908153382,-7.21488856647801,-8.119273013474935,-8.508221949343206,-8.587353065797616,-6.4099273094543285,-7.016999272210319,-7.197659098170125,-7.266609840643042,-7.255766435301684,-7.25971210949082,-7.292840430732795,-7.291077849502958,-7.2733123731476095,-7.2741180192427315,-7.271718154864965,-7.250014312612247,-7.216115000725678,-7.25252722883238,-7.257020324897372,-7.245391475205377,-8.626581778703924,-8.554042599340214,-8.579356396306917,-8.63148793064089,-8.648607944421997,-8.666565671616672,-8.648471683308765,3.867698549230144
898,899.0,8.0,3.9995773774100947,0.0,0.019,-8.258294831701164,-7.977656404769192,-7.471344290861202,-7.102866996433995,-7.159281853660002,-7.278972703330866,-7.429757526500547,-7.775656247969994,-8.200055581554377,-8.268732255282401,-7.876902092664944,-7.715314576544493,-7.135724433928521,-7.448953412361483,-7.703966248692314,-8.13373980374121,-6.9598500719186,-7.235669917173335,-7.129800865031145,-7.0377490020608064,-6.994379541437842,-6.626180770695359,-7.210262542238361,-7.104490107675438,-7.019347877021166,-6.964605171023564,-7.827579724217512,-8.227942074131942,-8.317491937939389,-6.536267991254984,-7.132476532185813,-7.267063441259783,-7.279637799239856,-7.222206054344698,-7.197458480862576,-7.171962746051106,-7.148404147007287,-7.088712258577886,-7.076708023877162,-7.054206295077411,-7.013555236099258,-6.97327818672833,-6.999721582877756,-6.996915017988422,-7.06138749369932,-8.360074309077469,-8.27333219716703,-8.303036676192095,-8.35621071878738,-8.380487964254662,-8.4051397921549,-8.38314759005269,3.8732240204759667
899,900.0,8.0,3.9804422847392416,0.0,0.019,-8.042557029064506,-7.767155538551542,-7.310504948378023,-7.030186666194224,-7.263439384483959,-7.518847776354949,-7.8042684174542964,-8.351939549057235,-8.886689879168596,-8.972201254281,-7.671074060917991,-7.542011162748297,-7.123962542808977,-7.819088818180351,-8.241084730413782,-8.799656000636613,-6.814890296905175,-7.240482347550291,-7.3424779490272,-7.384390778301242,-7.415108785489489,-6.465144477414646,-7.192180570890216,-7.308775082059963,-7.351803653874958,-7.389644072602817,-8.404268591106824,-8.915711009830524,-9.023898940066914,-6.363853761959632,-6.979229089371074,-7.159028408147455,-7.24225707378341,-7.245582520258039,-7.26193090967957,-7.33023684595949,-7.343806344388758,-7.357790996928905,-7.3685268048482975,-7.397465770802084,-7.3869650405484135,-7.37710734418377,-7.431071005594476,-7.4515138274449395,-7.329007024386291,-9.077576848930239,-8.977219204793661,-9.01230758025254,-9.07706549458388,-9.104325617610161,-9.12286488488274,-9.111898408143439,3.86607356702794
900,901.0,8.0,4.001984167870177,0.0,0.019,-7.94512778409419,-7.673684898066904,-7.204553075498765,-6.88586201322871,-7.000950074994511,-7.155549078866535,-7.333651105476397,-7.701350210879583,-8.107760468669884,-8.167585193945005,-7.577276236160879,-7.4385925697094555,-6.940693607635434,-7.3519833473310285,-7.62595123224939,-8.049195702260771,-6.706466048932386,-7.046335295920096,-7.00052012586858,-6.937511005293154,-6.90505079109781,-6.357317349529401,-7.013344872343012,-6.973011947588315,-6.916490143670338,-6.875651417677306,-7.753480593512434,-8.135197872516828,-8.21375753980275,-6.2601505358016745,-6.877567490644907,-7.039285977018239,-7.078144429325724,-7.039321080013204,-7.0288267915008715,-7.028970742318997,-7.015248845762025,-6.973330666230612,-6.96657024637327,-6.951790105500667,-6.917751419516151,-6.8823814178801825,-6.910830429696253,-6.911897464079599,-6.943517983765101,-8.252959008064254,-8.178248065922403,-8.202255867027612,-8.257116868201287,-8.272784551628522,-8.297374220536208,-8.27378246070775,3.868772535787323
901,902.0,8.0,4.009350850783381,0.0,0.019,-8.11949218939996,-7.835088497313415,-7.3719788591530495,-7.059230820400342,-7.200998830451449,-7.360005514632194,-7.528334803478272,-7.831815595432168,-8.14862507103228,-8.189214581430814,-7.737443780996646,-7.608117074308735,-7.125890863561879,-7.546821249528194,-7.770923594392102,-8.1163021532494,-6.870568707507454,-7.234086427325677,-7.205912065660681,-7.136958850541816,-7.089471777694567,-6.528547447225682,-7.19793524005275,-7.178421638822545,-7.117687576248102,-7.058675595809019,-7.88356087270388,-8.174743588654042,-8.228382362781652,-6.430041475588423,-7.034061890983397,-7.206471431840101,-7.258896004962759,-7.233396608310381,-7.226779792708018,-7.233101952117913,-7.220313656625713,-7.1792610817252385,-7.172370920814074,-7.149393677799857,-7.117347499516916,-7.069612499254139,-7.093206028167805,-7.086667304277265,-7.151541028192092,-8.254750853090899,-8.206086990878118,-8.222063011858703,-8.264151329281567,-8.270213630642104,-8.29010864807585,-8.264393150759922,3.871076715919591
902,903.0,8.0,4.012483279974883,0.0,0.019,-7.978779632488003,-7.703287853320218,-7.233099093800699,-6.930230164728005,-7.1034538055479555,-7.335360970850557,-7.647654986771407,-8.309026507592275,-8.939646081248947,-9.053672699167224,-7.605745229748249,-7.468043327498785,-7.002532038409107,-7.666136171605676,-8.182809732573118,-8.82566612182523,-6.736063896119161,-7.113097765517321,-7.153265741513618,-7.219366922528264,-7.284110691126245,-6.386701171484636,-7.072572944331778,-7.1207311320007305,-7.183060655737323,-7.262628164346513,-8.361478575594996,-8.969810329813889,-9.112927465564383,-6.289625043246846,-6.903925016855089,-7.0738699238130245,-7.130284650348773,-7.107988661006664,-7.1167753990855935,-7.151253731483152,-7.154308669155114,-7.1632192041085405,-7.193669130302178,-7.25229406417776,-7.22689952203611,-7.214716332189725,-7.329904063736454,-7.360356042791655,-7.13167715301536,-9.181117085001627,-9.051435853270409,-9.10898774748867,-9.195291984095075,-9.117701216503464,-9.157487801503553,-9.160452262047967,3.8709782305394085
903,904.0,8.0,3.982531210515634,0.0,0.019,-7.9463720709783106,-7.670066241376531,-7.187643720784143,-6.857628104536657,-6.96974805461649,-7.126734913575197,-7.309707364479465,-7.6938800763327775,-8.1188569754608,-8.181660690133183,-7.571804624282741,-7.426365645476649,-6.910579981951605,-7.3277903502437365,-7.6146140376981215,-8.055532318120017,-6.685186767366816,-7.015878495683463,-6.9709587156440636,-6.912012763402073,-6.883938045743118,-6.341675300475362,-6.983238183579749,-6.943300551459753,-6.890297454936583,-6.854868947214792,-7.746054974574816,-8.146604466327666,-8.228647315957357,-6.247727378724541,-6.85532093917113,-7.011434746606343,-7.047979002752442,-7.008310044073847,-6.997108019349491,-6.998299041561259,-6.985235801653319,-6.945224412943523,-6.938669097026429,-6.926518604304938,-6.892691358028964,-6.860856222235764,-6.889793211732432,-6.8925512637937425,-6.915543012006373,-8.269513010962228,-8.191469570451629,-8.216556022877587,-8.273714238696233,-8.29008603200895,-8.316277286270703,-8.29318730526615,3.8657603017507958
904,905.0,8.0,3.990394566339533,0.0,0.019,-8.159166846994989,-7.88517420574774,-7.470097282789641,-7.209555522028826,-7.437653757671725,-7.683979929383321,-7.988440207366791,-8.59960432791961,-9.180164935135968,-9.284965185872307,-7.793901601225935,-7.689977400249647,-7.305423711921893,-8.006752613671377,-8.482707740247728,-9.079008013223396,-6.9816126996430246,-7.421462474344791,-7.502777814893211,-7.564668149809536,-7.6157100150990376,-6.624129772869669,-7.374029434875005,-7.469651464431201,-7.529935611961558,-7.592930748121152,-8.65188449914882,-9.209633409894657,-9.340862405696136,-6.512474496628421,-7.144846424222207,-7.341438645898723,-7.42521167498158,-7.426470723788356,-7.44415530466606,-7.4956418333564026,-7.503015731118479,-7.516047555283565,-7.544484473615642,-7.592931589419264,-7.572423585434947,-7.550568941804453,-7.658608467008195,-7.682735434263142,-7.486003047312667,-9.404034155925624,-9.28792883516381,-9.34072624482143,-9.422452840100876,-9.338033281569938,-9.374069314245482,-9.378356987366296,3.872745225509942
905,906.0,8.0,4.009085404455539,0.0,0.019,-7.956526088296552,-7.678554565320765,-7.2164661605672755,-6.917286737645156,-7.085786803550359,-7.277032397239057,-7.48796870699571,-7.8957096138269804,-8.317214891542541,-8.378747541736018,-7.581597442176051,-7.451025037521722,-6.991301281987124,-7.5051119399501225,-7.812182794449967,-8.257445026978365,-6.719004446783005,-7.101914273777564,-7.1152160110135405,-7.085730230664705,-7.06896519101041,-6.3714884038768975,-7.062178512033732,-7.085431725765837,-7.061469388422653,-7.040293018139212,-7.947732439242582,-8.344832676917608,-8.42450798465156,-6.272846862583743,-6.883989612987202,-7.059608694043984,-7.120656942502222,-7.101899901868319,-7.102765216684018,-7.129107911885699,-7.1252044355407875,-7.1031246350638275,-7.102044710169972,-7.098385292378822,-7.073393175466106,-7.042488215179504,-7.076966195064118,-7.082204388067327,-7.073859516535402,-8.464699971479558,-8.390582415396409,-8.414846908451029,-8.470525475915299,-8.48634014481014,-8.507704255206066,-8.486572950973283,3.863190267137518
